,amount,asset,date,signer,sender
5179,70000.0,SBR,2022-01-13,3mLxgPrrXfU5VnjGydQZ7yNJxDB2qdpdXTNqDENiVEaH,3mLxgPrrXfU5VnjGydQZ7yNJxDB2qdpdXTNqDENiVEaH
5180,81218.273025,SBR,2022-01-13,3xVEsY1YMn4TbGBgwYuTqiH8w3KV8fU87qsVm4XF27vp,3xVEsY1YMn4TbGBgwYuTqiH8w3KV8fU87qsVm4XF27vp
5181,707926.870708,SBR,2022-01-13,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S
5182,2673.536795,SBR,2022-01-13,4BjzQDeMAtL1vp8qQaAHRMhfXkmbyJzaMK1zMDRjD8mp,4BjzQDeMAtL1vp8qQaAHRMhfXkmbyJzaMK1zMDRjD8mp
5183,4595.11826,SBR,2022-01-13,4L8nSDgJaUaubzX8LYPGCZaX9ZEUBsGdYwhDJuD3yFJe,4L8nSDgJaUaubzX8LYPGCZaX9ZEUBsGdYwhDJuD3yFJe
5184,11017.048247,SBR,2022-01-13,4LQwR9z9BB9Vk4PnKxcL6WncgtJbYhbWZjofz5wWsPvG,4LQwR9z9BB9Vk4PnKxcL6WncgtJbYhbWZjofz5wWsPvG
5185,167.836564,SBR,2022-01-13,4TU9eZzPJSQWnSmGUzQy2UDX7wqeG7Qr2xzZQbvxZJPz,4TU9eZzPJSQWnSmGUzQy2UDX7wqeG7Qr2xzZQbvxZJPz
5186,60470.091732,SBR,2022-01-13,4pNbpEUDesFNDEsZsiUCNXgJ9yFPzzCdiDTMCcCFtvpF,4pNbpEUDesFNDEsZsiUCNXgJ9yFPzzCdiDTMCcCFtvpF
5187,13838.172828,SBR,2022-01-13,4stbBntb5EVmMFJgQ6ojX9AkyVc1M8fj3VHfnUMYmtf7,4stbBntb5EVmMFJgQ6ojX9AkyVc1M8fj3VHfnUMYmtf7
5188,300.001305,SBR,2022-01-13,4wMaCmvVGqDNzXpb9k9L1jxgSdJz19zPrqwTHt789GBF,4wMaCmvVGqDNzXpb9k9L1jxgSdJz19zPrqwTHt789GBF
5189,600.0,SBR,2022-01-13,4yTXqmm9m8WNJLzVu9mRxBPXXMY6wkAbzBYvwjAU3ZDt,4yTXqmm9m8WNJLzVu9mRxBPXXMY6wkAbzBYvwjAU3ZDt
5190,65000.0,SBR,2022-01-13,55YfFvwjg3A86gqMZ2vAie5eJYjbA9Xg2vqprnh4gYwg,55YfFvwjg3A86gqMZ2vAie5eJYjbA9Xg2vqprnh4gYwg
5191,537.34077,SBR,2022-01-13,5JzboxwfN6DEcy45QXkHYwaCqPwx5tUiTR6qwrLs1C9w,5JzboxwfN6DEcy45QXkHYwaCqPwx5tUiTR6qwrLs1C9w
5192,38.0,SBR,2022-01-13,5Scov7QUwH3t8aVkc3PhYKmGJrS2uU1RbJapEYzivp7c,5Scov7QUwH3t8aVkc3PhYKmGJrS2uU1RbJapEYzivp7c
5193,60.241388,SBR,2022-01-13,5daJyxPDty3KcwmLCuzcK38Q3Qjegzphs4CAjVun8RW7,5daJyxPDty3KcwmLCuzcK38Q3Qjegzphs4CAjVun8RW7
5194,5000.0,SBR,2022-01-13,5rRfY9oyQfQiqRX2eW77MBFHv4ARs47rYL5KiHdWC2vh,5rRfY9oyQfQiqRX2eW77MBFHv4ARs47rYL5KiHdWC2vh
5195,0.816983,SBR,2022-01-13,5yuZ4QunYeTsA1Xn2osyGBLF6zJEGhjhhoRrxv3RLnoi,5yuZ4QunYeTsA1Xn2osyGBLF6zJEGhjhhoRrxv3RLnoi
5196,424684.500646,SBR,2022-01-13,67pSy7b8H2gmaUAkfTH5h64tY9scptiCMCbDrNcvVokq,67pSy7b8H2gmaUAkfTH5h64tY9scptiCMCbDrNcvVokq
5197,1218.416762,SBR,2022-01-13,6BvyQMeegKh5xXshJVwhwRZSzVNFp6j8D9o11QUAckgT,6BvyQMeegKh5xXshJVwhwRZSzVNFp6j8D9o11QUAckgT
5198,84.0,SBR,2022-01-13,6VxkyiWEZpDsrFavpYeyvoP1peaF7LZEvCFCmq57EXjf,6VxkyiWEZpDsrFavpYeyvoP1peaF7LZEvCFCmq57EXjf
5199,373.556169,SBR,2022-01-13,6df46H9p6knG9QovZvBh3Cj7tEaCT2RNk4FPwvq486rK,6df46H9p6knG9QovZvBh3Cj7tEaCT2RNk4FPwvq486rK
5200,2796.585532,SBR,2022-01-13,6kg7dThw49VSRPVBZFxwcFQggQTT3DRryYvWWamCYPC7,6kg7dThw49VSRPVBZFxwcFQggQTT3DRryYvWWamCYPC7
5201,2.790678,SBR,2022-01-13,6prfjZW2ZL2y31DdsLzytyvSJEU9fJCLJTuzA4Xk9WG2,6prfjZW2ZL2y31DdsLzytyvSJEU9fJCLJTuzA4Xk9WG2
5202,5790.569875,SBR,2022-01-13,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr,775ANAGx3kyFQV6YHvQXmfA7gB6DFkyojsQZXVdF4vwr
5203,4610.0,SBR,2022-01-13,7Jfe16Sjtshy44tPRLD94fXQz5G6CmXWXfUpvquPHjD1,7Jfe16Sjtshy44tPRLD94fXQz5G6CmXWXfUpvquPHjD1
5204,11264.828886,SBR,2022-01-13,7XKJa1pR8qadzf77mE45fXbRFREpCu8A2qFrJYV35Ab9,7XKJa1pR8qadzf77mE45fXbRFREpCu8A2qFrJYV35Ab9
5205,30222.151193,SBR,2022-01-13,7ckvB1uchDPcA5vkjJvu4DHCkgGq81qbJrd4P2CwPDV8,7ckvB1uchDPcA5vkjJvu4DHCkgGq81qbJrd4P2CwPDV8
5206,228.070654,SBR,2022-01-13,7oKMyFEYrecEN6GBVzfjYZTokZzeNCNjeV9vLu27TAa2,7oKMyFEYrecEN6GBVzfjYZTokZzeNCNjeV9vLu27TAa2
5207,198.804248,SBR,2022-01-13,7p4ZNBEYSvfNuF3JxmbdgtXsmdXUSXouEbME1pY99rSm,7p4ZNBEYSvfNuF3JxmbdgtXsmdXUSXouEbME1pY99rSm
5208,25.776383,SBR,2022-01-13,7qmDryGYSRpU49KYyYyeBH54A4jBuBfeTzYvvtmyUZZV,7qmDryGYSRpU49KYyYyeBH54A4jBuBfeTzYvvtmyUZZV
5209,93.215492,SBR,2022-01-13,7wdYhCENEeSUcHcFiBqPUP5GSf5CtLVXrms7bRTckcpL,7wdYhCENEeSUcHcFiBqPUP5GSf5CtLVXrms7bRTckcpL
5210,5088316.913176,SBR,2022-01-13,7xTjub4EpTLx7QLHdeJKNQsuVYkqaiGbBd4DJRYjKAYZ,7xTjub4EpTLx7QLHdeJKNQsuVYkqaiGbBd4DJRYjKAYZ
5211,333.208634,SBR,2022-01-13,864BqZ1GroRH5bEfEPJQx735JHNtxhpJWuGFefNbdoMG,864BqZ1GroRH5bEfEPJQx735JHNtxhpJWuGFefNbdoMG
5212,882.599996,SBR,2022-01-13,88YvyPxxnXL11Ee6DDGjffHqEN3Q9tPkh9sqbwiQWRtX,88YvyPxxnXL11Ee6DDGjffHqEN3Q9tPkh9sqbwiQWRtX
5213,4525.71681,SBR,2022-01-13,8LXpW8fPk757j5zMGnkLYFaPP46MrmtnG5H8W3LcsbNh,8LXpW8fPk757j5zMGnkLYFaPP46MrmtnG5H8W3LcsbNh
5214,975.338714,SBR,2022-01-13,8Ng9m62YUhYvGLMwwpgcr1tvSGmcB22F8KbsT6E5L2iE,8Ng9m62YUhYvGLMwwpgcr1tvSGmcB22F8KbsT6E5L2iE
5215,740.429604,SBR,2022-01-13,8ugP4D4D6A4Ekxe18sjHDMnCWqkYGAJpZgrcmUzHCqRa,8ugP4D4D6A4Ekxe18sjHDMnCWqkYGAJpZgrcmUzHCqRa
5216,77670.530123,SBR,2022-01-13,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD,9DWREMQtcKKcZRzqBi4kWKp61TW9MhASCVE9biCX7tvD
5217,3500.0,SBR,2022-01-13,9MqHzN4psvtFxd6UTX7VGc8ENVzJ9J9tQpDnv3nhEnZq,9MqHzN4psvtFxd6UTX7VGc8ENVzJ9J9tQpDnv3nhEnZq
5218,107523.084097,SBR,2022-01-13,9PpxQLUtzkvJ4pMUm7oUiN78x9WgJSMCjrwm54xvnbeu,9PpxQLUtzkvJ4pMUm7oUiN78x9WgJSMCjrwm54xvnbeu
5219,23600.075295,SBR,2022-01-13,9YQejZAKP2iMm2JwXSrSu7N5749anSB5AfnFe4U3JHNz,9YQejZAKP2iMm2JwXSrSu7N5749anSB5AfnFe4U3JHNz
5220,50000.000006,SBR,2022-01-13,9yGK7Rq9KmhnrKUNQwusKSS8YTmeWGk7kp7UU3B1pRoY,9yGK7Rq9KmhnrKUNQwusKSS8YTmeWGk7kp7UU3B1pRoY
5221,2553.409004,SBR,2022-01-13,A7QEhKyS2fpmafFC5gvhfogPJTRZsEQk9JDMfdHiZqnn,A7QEhKyS2fpmafFC5gvhfogPJTRZsEQk9JDMfdHiZqnn
5222,1106.02,SBR,2022-01-13,AJRjnR7iJmM9zMNTbKJv81KqQcRhRgJMUqTzju87k9Lh,AJRjnR7iJmM9zMNTbKJv81KqQcRhRgJMUqTzju87k9Lh
5223,1009.547627,SBR,2022-01-13,AScNif9BsGkdtW3ZCZ5RNZBqdZ76i4GUBFsk4mmoteXQ,AScNif9BsGkdtW3ZCZ5RNZBqdZ76i4GUBFsk4mmoteXQ
5224,39.061865,SBR,2022-01-13,AUECYvjLKtHJsHrJWUXcyRbs6EXFhi5QNRjD6MpsmH5t,AUECYvjLKtHJsHrJWUXcyRbs6EXFhi5QNRjD6MpsmH5t
5225,2391.503788,SBR,2022-01-13,AZq9LHFskHUujKDJZTpWhpP9LRaDjQKcrf2Bz2eY6TtN,AZq9LHFskHUujKDJZTpWhpP9LRaDjQKcrf2Bz2eY6TtN
5226,36.157317,SBR,2022-01-13,AafV3TXT8w7UrsW6Wx8sUt3trtkWB5r2PHsyFQbP8aHs,AafV3TXT8w7UrsW6Wx8sUt3trtkWB5r2PHsyFQbP8aHs
5227,1734.192196,SBR,2022-01-13,AdPRszD8c6YkRQh6vomx9Zw7ZdUDRgY2hpuuLftoei1y,AdPRszD8c6YkRQh6vomx9Zw7ZdUDRgY2hpuuLftoei1y
5228,2350.99519,SBR,2022-01-13,AefSdHReK5McG1M9mi7j7QBV2cMSbE39HRh5UBtkoHeQ,AefSdHReK5McG1M9mi7j7QBV2cMSbE39HRh5UBtkoHeQ
5229,27391.95776,SBR,2022-01-13,AmcyLcNJjREKVXJb2t6D4MKVx4Vqd387bErLjdzT9dW6,AmcyLcNJjREKVXJb2t6D4MKVx4Vqd387bErLjdzT9dW6
5230,98403.196154,SBR,2022-01-13,Ap3s6w9zkKSyTvt3Gpc2kubEwYGo4veiRADgqqdW3767,Ap3s6w9zkKSyTvt3Gpc2kubEwYGo4veiRADgqqdW3767
5231,241.96,SBR,2022-01-13,AswT3K93hwoLkygL5qhpZ8UvT3KoNG8NhgjvdshLrKoJ,AswT3K93hwoLkygL5qhpZ8UvT3KoNG8NhgjvdshLrKoJ
5232,3000.0,SBR,2022-01-13,Av6yWbsWnbLB9QbRhyrnX9isrWfeEeRzU8TymxGTfmwa,Av6yWbsWnbLB9QbRhyrnX9isrWfeEeRzU8TymxGTfmwa
5233,224.0349,SBR,2022-01-13,AviJnCVXVVSBpgFtFkiMHmd2secYTPoKwZQJXzb9Q8TR,AviJnCVXVVSBpgFtFkiMHmd2secYTPoKwZQJXzb9Q8TR
5234,375.891807,SBR,2022-01-13,AyztZhQjG8j3RppNmCVDDNB5eEhbGjoL7NrH2djz5sCh,AyztZhQjG8j3RppNmCVDDNB5eEhbGjoL7NrH2djz5sCh
5235,18282.677049,SBR,2022-01-13,BCwCpeABMuENfyX8C8dVW24fjByz1ZdoUM7ASYk8BnqE,BCwCpeABMuENfyX8C8dVW24fjByz1ZdoUM7ASYk8BnqE
5236,6.094335,SBR,2022-01-13,BQBQicboM5o25LihnffqxcJmoPoA3mgBKNeG4H8UTHVh,BQBQicboM5o25LihnffqxcJmoPoA3mgBKNeG4H8UTHVh
5237,1500.455646,SBR,2022-01-13,BcvD3hHKdVMqBTN8xk9WhumKGN29PfHbiYoWgLajzkmF,BcvD3hHKdVMqBTN8xk9WhumKGN29PfHbiYoWgLajzkmF
5238,5447.619143,SBR,2022-01-13,BiEXHzcCgTgMLEPWVMJqCT38z1V1Xo3oxc7qxp2bUDUZ,BiEXHzcCgTgMLEPWVMJqCT38z1V1Xo3oxc7qxp2bUDUZ
5239,6000.067361,SBR,2022-01-13,ByF4jREsubj5KFpZQ7PCs71Cb3XvrhwDqGSuQ4wAX9cd,ByF4jREsubj5KFpZQ7PCs71Cb3XvrhwDqGSuQ4wAX9cd
5240,3505.44,SBR,2022-01-13,CLEqJtCnHj2hMKXKAqgLcHdr29QMmmbM4iGeTdiaHAZW,CLEqJtCnHj2hMKXKAqgLcHdr29QMmmbM4iGeTdiaHAZW
5241,5.0266,SBR,2022-01-13,CVEXCxVcG6hAqnRFgJvx2KgnKLizEgMJckKECRRXXxQN,CVEXCxVcG6hAqnRFgJvx2KgnKLizEgMJckKECRRXXxQN
5242,2061.25457,SBR,2022-01-13,CmnFUYsMY7GPzw4uwYhj5TFdG6TT79UfBEfvHXHN3Xvc,CmnFUYsMY7GPzw4uwYhj5TFdG6TT79UfBEfvHXHN3Xvc
5243,301.446986,SBR,2022-01-13,Cqx6vCbA8jsDFbecdJC5Qn2ZiRK99N8BrGH9qFppTLnS,Cqx6vCbA8jsDFbecdJC5Qn2ZiRK99N8BrGH9qFppTLnS
5244,19743.214339,SBR,2022-01-13,CwxPR3YF5HJgHSsLAeFs2ULw1eAzBZczXGrNuPdBrn9E,CwxPR3YF5HJgHSsLAeFs2ULw1eAzBZczXGrNuPdBrn9E
5245,1770.09,SBR,2022-01-13,D3NNEXLyMnSWYMRMPL77yaqMBd8X5qX4g33GGnN2xVJJ,D3NNEXLyMnSWYMRMPL77yaqMBd8X5qX4g33GGnN2xVJJ
5246,883.596716,SBR,2022-01-13,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n,DA3hLSwJsAPjHa9QgXUHMYpXhvJeDria1QUaXUXLB14n
5247,49730.530004,SBR,2022-01-13,DE3swkTf9q36fDg19sVtg1dLRUm4MsKfRc1LrhWLLfba,DE3swkTf9q36fDg19sVtg1dLRUm4MsKfRc1LrhWLLfba
5248,1184319.489426,SBR,2022-01-13,DGxLmyupucbHAtP9SUJSz3HpBbLqUNHYnSK1LCuz9z7k,DGxLmyupucbHAtP9SUJSz3HpBbLqUNHYnSK1LCuz9z7k
5249,16.148069,SBR,2022-01-13,DRPeMowpMdNNLzmsq6TydXPiMUosLAgtcJGmxPAVDNYA,DRPeMowpMdNNLzmsq6TydXPiMUosLAgtcJGmxPAVDNYA
5250,4996.875719,SBR,2022-01-13,DTLB1utNaotfRkKUX1DTGW92ptJrRFJ4E3a5PL5hw6Gz,DTLB1utNaotfRkKUX1DTGW92ptJrRFJ4E3a5PL5hw6Gz
5251,3367.877092,SBR,2022-01-13,DbPuNL4sGgDzHAAszy4PpbF2d7KjHZdwgfwB4WQuMRwH,DbPuNL4sGgDzHAAszy4PpbF2d7KjHZdwgfwB4WQuMRwH
5252,14558.679317,SBR,2022-01-13,ER8PD1UfJ5kHevQQRdKHitLS4GMftSECsLoCGYTESPU,ER8PD1UfJ5kHevQQRdKHitLS4GMftSECsLoCGYTESPU
5253,11.323764,SBR,2022-01-13,ERx6fRudyJndxwCwg6p55BHdtdDaK7X8QZVLncmvbj4q,ERx6fRudyJndxwCwg6p55BHdtdDaK7X8QZVLncmvbj4q
5254,24441.38,SBR,2022-01-13,EWsWmHqNDqA5ddtWx8iQNparivohZGKUAyYc1TP76Swj,EWsWmHqNDqA5ddtWx8iQNparivohZGKUAyYc1TP76Swj
5255,36.310533,SBR,2022-01-13,EvSHz72JbNnF6rRD8pjmxXXqpjJLAYtdH9YKWoxRXqY2,EvSHz72JbNnF6rRD8pjmxXXqpjJLAYtdH9YKWoxRXqY2
5256,3384.636347,SBR,2022-01-13,EvmC1m1VZRUWfKq12dkzhjDzctYyBRrukHnMSDJNp444,EvmC1m1VZRUWfKq12dkzhjDzctYyBRrukHnMSDJNp444
5257,249.798055,SBR,2022-01-13,F6QpLpq6fankjhQviWWhmFqh7cySKYusned3Bridvk5R,F6QpLpq6fankjhQviWWhmFqh7cySKYusned3Bridvk5R
5258,11516.288137,SBR,2022-01-13,FQnJRA6XCLRpcexUyy5kpxtE1mRcbKZCjQvAo388Xbqc,FQnJRA6XCLRpcexUyy5kpxtE1mRcbKZCjQvAo388Xbqc
5259,1137.8395,SBR,2022-01-13,FW4RL2HtFLyAze6TEkCLU823K6E3S7WBtUHMvn23niKr,FW4RL2HtFLyAze6TEkCLU823K6E3S7WBtUHMvn23niKr
5260,1.109039,SBR,2022-01-13,FnfUSUKaAzidECHNFQ24enc5aWeqvSy2ETj3bxBjRFGq,FnfUSUKaAzidECHNFQ24enc5aWeqvSy2ETj3bxBjRFGq
5261,68.498503,SBR,2022-01-13,G9cG1JYCzKRk3VFjo6tE2mkRn41PQFJoW648kT5gzHFR,G9cG1JYCzKRk3VFjo6tE2mkRn41PQFJoW648kT5gzHFR
5262,21803.926878,SBR,2022-01-13,GDZVWHiTQDeGtpmtR5TDdfYHbAEivV1eUnC3EmEAzfv2,GDZVWHiTQDeGtpmtR5TDdfYHbAEivV1eUnC3EmEAzfv2
5263,770.975749,SBR,2022-01-13,GDfpHNgFZB23Ax8MFXaQ8BAFBEfrf6MaHXLCM67UErhJ,GDfpHNgFZB23Ax8MFXaQ8BAFBEfrf6MaHXLCM67UErhJ
5264,5961.76156,SBR,2022-01-13,GDtuLVZSZZtDJWAkeJKxpL6f4WsK74teU9FK431oLr1X,GDtuLVZSZZtDJWAkeJKxpL6f4WsK74teU9FK431oLr1X
5265,623.942436,SBR,2022-01-13,GGAJbSYN914TEfzg6zSd2f3sw7sjP7vyXypzhPX6SXnf,GGAJbSYN914TEfzg6zSd2f3sw7sjP7vyXypzhPX6SXnf
5266,40.88,SBR,2022-01-13,GHFokkmmWrZ5bDrenDZLxDNTunzaJprjdX4BJa4FvSqm,GHFokkmmWrZ5bDrenDZLxDNTunzaJprjdX4BJa4FvSqm
5267,1243.534705,SBR,2022-01-13,GSqtSyxCbMFgg2hEtGqnR5gYDNGjRFfQz7J832Wsu8eZ,GSqtSyxCbMFgg2hEtGqnR5gYDNGjRFfQz7J832Wsu8eZ
5268,187.138968,SBR,2022-01-13,GwYc9Uz9UUmikf9g276jd9SLQyQvEqSZc82m2vRp9rsr,GwYc9Uz9UUmikf9g276jd9SLQyQvEqSZc82m2vRp9rsr
5269,407.232181,SBR,2022-01-13,HFYf2Z8vtQVJp6XhqyoTwcgjzbUUZ9pA2cSoifuvBCnQ,HFYf2Z8vtQVJp6XhqyoTwcgjzbUUZ9pA2cSoifuvBCnQ
5270,173.711025,SBR,2022-01-13,HRo2rtUCBvNeqgA9FV16j96ZfufTeygjLf8H28BKPMqa,HRo2rtUCBvNeqgA9FV16j96ZfufTeygjLf8H28BKPMqa
5271,9.838457,SBR,2022-01-13,HTvDyYwAtBqH4H61gffsLFko8NDtLs4nHKaz75gzv4F3,HTvDyYwAtBqH4H61gffsLFko8NDtLs4nHKaz75gzv4F3
5272,27193.4,SBR,2022-01-13,HZtdrQZYDXeMnS5kH5jyackrGxJD3phVKKJc1AeuTiNF,HZtdrQZYDXeMnS5kH5jyackrGxJD3phVKKJc1AeuTiNF
5273,60.0,SBR,2022-01-13,KaBigUpvtEufzyieR6oPYbbNLSmTyjxdcYroWzqxjcv,KaBigUpvtEufzyieR6oPYbbNLSmTyjxdcYroWzqxjcv
5274,106166.46,SBR,2022-01-13,Mi8SLjq4DdKV4m4hcxS6We8mUrD4fHSk2LEMMXdQ39S,Mi8SLjq4DdKV4m4hcxS6We8mUrD4fHSk2LEMMXdQ39S
5275,13000.052878,SBR,2022-01-13,NGEuKhdq5MRxfZ3w7UmAqGSqgWpj4Lsd6d6rT3F7pnb,NGEuKhdq5MRxfZ3w7UmAqGSqgWpj4Lsd6d6rT3F7pnb
5276,403.139235,SBR,2022-01-13,PiNuafyidPUXKZcav2t9ZUv3ve5A4sESZM6DXWbpffY,PiNuafyidPUXKZcav2t9ZUv3ve5A4sESZM6DXWbpffY
5277,0.116325,SBR,2022-01-13,RS2PfsYpXgryRvSNtunGxriEx5VYrTt2wkQycvvovzS,RS2PfsYpXgryRvSNtunGxriEx5VYrTt2wkQycvvovzS
5278,1242.500589,SBR,2022-01-13,aSRLUCRwv8LX7P8tsKtznfEFUq6AiLzVSCGFsPQ6KoN,aSRLUCRwv8LX7P8tsKtznfEFUq6AiLzVSCGFsPQ6KoN
5279,101262.167203,SBR,2022-01-13,fppWEaJFy8gXoWmuWok3KV1SDN3A6FwPnZJrWchFY8s,fppWEaJFy8gXoWmuWok3KV1SDN3A6FwPnZJrWchFY8s
5280,707.092148,SBR,2022-01-13,j1oPci94Ufbouub355BcEUJAEZXBaBj3KqBiREAs1q4,j1oPci94Ufbouub355BcEUJAEZXBaBj3KqBiREAs1q4
5281,37750.0,SBR,2022-01-13,quzC6gZTupu81WfbMPGGt2ExXUzdeb3JRT4dJySu8ZL,quzC6gZTupu81WfbMPGGt2ExXUzdeb3JRT4dJySu8ZL
5282,57861.517929,SBR,2022-01-13,xDys5zc87uxbyPPBsts9V8y5RQBKTuy1JRtcH4j1pTv,xDys5zc87uxbyPPBsts9V8y5RQBKTuy1JRtcH4j1pTv
5283,7125.49253,SBR,2022-01-14,12ohNh9e8jL6qpkUR8SJ3cSYmmMsGHmuc3i1R7mWRvTF,12ohNh9e8jL6qpkUR8SJ3cSYmmMsGHmuc3i1R7mWRvTF
5284,1624.0,SBR,2022-01-14,23NmFyHXKqpY6EmUCzDdfG7SF6Py4LHat8ATJo86hNn5,23NmFyHXKqpY6EmUCzDdfG7SF6Py4LHat8ATJo86hNn5
5285,4558.916589,SBR,2022-01-14,25MSGu8HPrytMz8sHWUWRRPorTuxtNy5jq71Q78PpAfY,25MSGu8HPrytMz8sHWUWRRPorTuxtNy5jq71Q78PpAfY
5286,15000.0,SBR,2022-01-14,2CvksZj8W3LFzQkRDvYLVS6ZyKxFCF6dpEcZycmvLTnv,2CvksZj8W3LFzQkRDvYLVS6ZyKxFCF6dpEcZycmvLTnv
5287,1000000.018868,SBR,2022-01-14,2dYkJBpZdpX71o6TyBeUSha9gfTvASesXbhRJnkW9GsP,2dYkJBpZdpX71o6TyBeUSha9gfTvASesXbhRJnkW9GsP
5288,4.841964,SBR,2022-01-14,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy,2giJncPE3qzhXwy9kWicun78CDECWKNyucZU77TMwqAy
5289,78.916518,SBR,2022-01-14,33S6HTnTD22AAF5pByiSFLpEYsJfbY9Nm9ofE1NA6kyc,33S6HTnTD22AAF5pByiSFLpEYsJfbY9Nm9ofE1NA6kyc
5290,4154.435714,SBR,2022-01-14,3Fds87Au12TTxRvA8JkbNjUzsWQxpXZNLyNqno78BNoN,3Fds87Au12TTxRvA8JkbNjUzsWQxpXZNLyNqno78BNoN
5291,679.0,SBR,2022-01-14,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM,3MFxDHLMkv863rxcupKQ4srPZnT5yDwFAaTENhJBxaKM
5292,70580.4,SBR,2022-01-14,3WicVQfuMx2FgQe41cUZEYUHVW58BCc9uMkh9fpLqCbZ,3WicVQfuMx2FgQe41cUZEYUHVW58BCc9uMkh9fpLqCbZ
5293,1811.498393,SBR,2022-01-14,3ZXXECqc6BCMmwLqgpNhdxE44r8GP8mBTqvUaUJqFLKp,3ZXXECqc6BCMmwLqgpNhdxE44r8GP8mBTqvUaUJqFLKp
5294,1156.408867,SBR,2022-01-14,3eDRMfgHm4bY41j6CmdmHJBUFQRRBqexzxbTKDuy7KbX,3eDRMfgHm4bY41j6CmdmHJBUFQRRBqexzxbTKDuy7KbX
5295,9798.31448,SBR,2022-01-14,3sRWdaZG1V5u1qMYW8systys4GzGHs5XYLX969TvBS7H,3sRWdaZG1V5u1qMYW8systys4GzGHs5XYLX969TvBS7H
5296,247.975116,SBR,2022-01-14,434xCHw45cAJgMoiKkaP2obeeuwnu5MjL2jW8J9zHQHg,434xCHw45cAJgMoiKkaP2obeeuwnu5MjL2jW8J9zHQHg
5297,344582.159347,SBR,2022-01-14,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S,46NAjBDQZMQ3LW6kofZkYug2kLjDeiWW6ewUFAAMsB1S
5298,10377.556287,SBR,2022-01-14,48LyxamTKwVjvNhJUqrDrXvBiZmpTCbEYbSMk8f4a4kj,48LyxamTKwVjvNhJUqrDrXvBiZmpTCbEYbSMk8f4a4kj
5299,64.546595,SBR,2022-01-14,48WqeALQpzc5QUaAJrwB9gBgiPu12LY7SsuAoEFDabtM,48WqeALQpzc5QUaAJrwB9gBgiPu12LY7SsuAoEFDabtM
5300,2356.234956,SBR,2022-01-14,4BJJ4y1SV9AhzQtnajtRbZaxV5EPegkZDYHau6zC6XTq,4BJJ4y1SV9AhzQtnajtRbZaxV5EPegkZDYHau6zC6XTq
5301,11300.040582,SBR,2022-01-14,4KyEUeNAdXdkJhnpkdx9VhcvrjYiLmAekmwu2sv5ZzKy,4KyEUeNAdXdkJhnpkdx9VhcvrjYiLmAekmwu2sv5ZzKy
5302,565.576306,SBR,2022-01-14,4L8nSDgJaUaubzX8LYPGCZaX9ZEUBsGdYwhDJuD3yFJe,4L8nSDgJaUaubzX8LYPGCZaX9ZEUBsGdYwhDJuD3yFJe
5303,1000.0,SBR,2022-01-14,4ajcGCGVHonEUSi1toG9Pkb4qzdb9U3Xp3ZQ9yTyCyHj,4ajcGCGVHonEUSi1toG9Pkb4qzdb9U3Xp3ZQ9yTyCyHj
5304,6063.060898,SBR,2022-01-14,4jphBN8fmUsocvC4ArMrB9Moicyo1ZuPSNBmGHFpPmbA,4jphBN8fmUsocvC4ArMrB9Moicyo1ZuPSNBmGHFpPmbA
5305,48259.477587,SBR,2022-01-14,4stbBntb5EVmMFJgQ6ojX9AkyVc1M8fj3VHfnUMYmtf7,4stbBntb5EVmMFJgQ6ojX9AkyVc1M8fj3VHfnUMYmtf7
5306,8362.829109,SBR,2022-01-14,4wtM7dH3JwZd6s87WECYD722VFPm2we69gYZBENY33fB,4wtM7dH3JwZd6s87WECYD722VFPm2we69gYZBENY33fB
5307,3612.512475,SBR,2022-01-14,5KeKUDc9zm3679pZQkfkJMmmqrp3Qy1Y9fNYnrZPLbSv,5KeKUDc9zm3679pZQkfkJMmmqrp3Qy1Y9fNYnrZPLbSv
5308,20046.51,SBR,2022-01-14,5pApsZF11ZfG5d6YFRdjLpe28g93VvSCNE2bB1xyNXC8,5pApsZF11ZfG5d6YFRdjLpe28g93VvSCNE2bB1xyNXC8
5309,8419.683958,SBR,2022-01-14,5uCiQWqJXxzpuqV69TzdAJ72TeE1EubRyWMY2axPP1TW,5uCiQWqJXxzpuqV69TzdAJ72TeE1EubRyWMY2axPP1TW
5310,163643.647625,SBR,2022-01-14,5y3Wwp22NDxZHfrkncKiVma7y5ZSxCn7RrGJUpYmfDXV,5y3Wwp22NDxZHfrkncKiVma7y5ZSxCn7RrGJUpYmfDXV
5311,5000.0,SBR,2022-01-14,5yPGvUz6JWKjkViGwTCpygJii1rP2xv5yx146ULtBiYq,5yPGvUz6JWKjkViGwTCpygJii1rP2xv5yx146ULtBiYq
